n;Lista wiązana;Tablica dynamiczna
39388;56928;29966
39387;51337;30047
39386;51337;30007
39385;51338;29947
39384;51327;29977
39383;51377;29937
39382;51348;29946
39381;51347;29977
39380;51328;29957
39379;51367;29947
39378;51367;29987
39377;51368;30958
39376;51367;34255
39375;51357;29937
39374;51337;29926
39373;51377;29957
39372;51338;29936
39371;51367;29977
39370;51357;29947
39369;51327;30898
39368;51347;29957
39367;51347;29967
39366;51327;32983
39365;54944;30117
39364;51628;34395
39363;51638;30157
39362;53732;30187
39361;51588;30137
39360;51608;30137
39359;51598;30127
39358;51637;30087
39357;51598;30177
39356;51588;30117
39355;51608;30147
39354;51628;30468
39353;52510;29776
39352;50986;33644
39351;50996;29776
39350;50997;29777
39349;51017;30738
39348;51037;29727
39347;51007;29736
39346;50996;29757
39345;51047;29756
39344;51026;29777
39343;50957;29746
39342;50976;29757
39341;51007;29726
39340;51027;30718
39339;54934;30769
39338;50997;29766
39337;50996;29767
39336;51007;29746
39335;51017;29786
39334;50966;29787
39333;50997;29796
39332;50976;29757
39331;51027;29756
39330;51006;29757
39329;50997;29776
39328;51006;29776
39327;57559;29796
39326;51006;30709
39325;50977;29746
39324;50976;29737
39323;50977;29746
39322;50986;30718
39321;50986;29736
39320;50977;29746
39319;50956;29737
39318;51017;29726
39317;50956;29757
39316;50997;29776
39315;50956;33384
39314;50997;30698
39313;50986;29757
39312;50947;29706
39311;50957;29736
39310;54393;30788
39309;50967;29726
39308;52099;29747
39307;51277;33163
39306;52099;32561
39305;52530;34335
39304;53271;32782
39303;51879;39484
39302;51167;29767
39301;50997;30728
39300;50926;29777
39299;52790;29726
39298;53531;29847
39297;52279;29747
39296;50937;29716
39295;50906;29726
39294;52008;29716
39293;50947;30668
39292;50947;30668
39291;50916;41729
39290;53301;29746
39289;50947;29726
39288;50926;29707
39287;50917;30157
39286;50957;29726
39285;50926;29687
39284;65875;29726
39283;51297;29737
39282;50947;29706
39281;50927;29716
39280;50926;29717
39279;50897;34074
39278;50946;30668
39277;50876;29727
39276;50957;29666
39275;50906;29696
39274;50916;30658
39273;50967;29706
39272;50907;29716
39271;50886;30658
39270;50926;29737
39269;50886;29686
39268;50937;29726
39267;50906;30668
39266;55575;29716
39265;50917;29776
39264;50907;29696
39263;50896;29696
39262;50846;29747
39261;50877;30668
39260;50937;30668
39259;50897;29736
39258;50916;30689
39257;50896;29726
39256;50937;29686
39255;50876;29807
39254;102925;43452
39253;53582;29676
39252;50897;29716
39251;50896;29707
39250;50926;29656
39249;50887;29706
39248;50927;29716
39247;50846;29716
39246;50906;30428
39245;50897;29716
39244;50896;29686
39243;50906;37161
39242;50877;29696
39241;50886;29706
39240;50906;29677
39239;50886;29676
39238;50877;29666
39237;50887;29696
39236;50856;30658
39235;50906;29706
39234;50886;29697
39233;50856;29667
39232;50876;29717
39231;50847;29676
39230;55045;29716
39229;50826;29706
39228;50876;29676
39227;50806;29696
39226;50866;29787
39225;51938;29697
39224;50846;29656
39223;50857;29776
39222;50826;29666
39221;50856;29696
39220;50826;29676
39219;50826;29666
39218;55074;29666
39217;50856;49765
39216;50997;30628
39215;50827;29676
39214;50796;29676
39213;50846;29696
39212;50836;29686
39211;50896;29636
39210;50846;29677
39209;50836;29657
39208;50856;29667
39207;50837;29646
39206;54714;29666
39205;50806;29646
39204;50826;29696
39203;50826;30598
39202;50846;29646
39201;50806;29646
39200;50806;29696
39199;50796;29666
39198;50826;29636
39197;50796;30588
39196;50807;29616
39195;50827;29636
39194;50837;33483
39193;50806;29656
39192;50786;29626
39191;50786;29786
39190;50786;29626
39189;51768;29636
39188;50797;29646
39187;50787;29636
39186;50777;29666
39185;50807;30598
39184;50796;29646
39183;50796;29656
39182;50776;29646
39181;54563;29636
39180;50806;29626
39179;50806;29636
39178;50836;29626
39177;50806;29616
39176;50806;29636
39175;50816;30618
39174;50776;29626
39173;50786;29636
39172;50797;29606
39171;50756;29636
39170;50776;29617
39169;54523;29667
39168;50786;29627
39167;50786;29616
39166;50766;29616
39165;50766;29626
39164;50806;29626
39163;50766;29596
39162;50747;29596
39161;50746;29627
39160;50746;30588
39159;50766;29636
39158;50787;29646
39157;50777;33162
39156;50776;29657
39155;50766;29606
39154;50726;29636
39153;50746;29606
39152;50757;29656
39151;50736;29687
39150;50766;29647
39149;50746;29626
39148;50756;29596
39147;50756;29596
39146;50716;29607
39145;50716;29586
39144;54533;29646
39143;50736;29616
39142;50736;29616
39141;50726;29597
39140;50706;29626
39139;50766;29596
39138;50736;29616
39137;50737;29636
39136;50726;30568
39135;50726;29616
39134;50716;29626
39133;50746;29596
39132;54433;29606
39131;50706;29606
39130;50706;29616
39129;50737;30568
39128;50736;29576
39127;50726;29596
39126;50717;29646
39125;50726;29607
39124;50756;29616
39123;50726;29616
39122;50706;29616
39121;50726;29657
39120;50836;33404
39119;50746;29596
39118;50736;30578
39117;50756;29586
39116;50736;30558
39115;50706;29586
39114;50696;29576
39113;50726;29596
39112;50686;29566
39111;124807;29766
39110;56437;29586
39109;50736;29546
39108;111942;66656
39107;52550;75954
39106;87636;68791
39105;71375;69151
39104;80072;73229
39103;50506;30538
39102;42721;29617
39101;39405;31349
39100;37882;32571
39099;26501;30528
39098;26090;31740
39097;36429;31850
39096;34856;29606
39095;42070;30517
39094;42741;29596
39093;42761;30558
39092;43082;29566
39091;43122;29606
39090;42701;29556
39089;42481;29586
39088;43282;29566
39087;42661;42371
39086;43212;30528
39085;42651;30548
39084;42580;29556
39083;42851;29586
39082;42270;29516
39081;43312;29566
39080;42550;29516
39079;42861;29556
39078;42490;29576
39077;43161;30527
39076;42089;29546
39075;42681;30508
39074;42381;29536
39073;57038;29566
39072;42580;30537
39071;42130;29556
39070;42260;29596
39069;42440;29535
39068;42761;30498
39067;42972;30508
39066;42270;30498
39065;42751;30517
39064;42510;30527
39063;42310;29696
39062;42310;29566
39061;42771;30507
39060;43282;68670
39059;42831;29726
39058;42591;29566
39057;42250;29536
39056;42020;29546
39055;42210;29546
39054;42150;29546
39053;42531;29516
39052;42631;29516
39051;42630;29596
39050;42520;30497
39049;44554;29206
39048;41829;29216
39047;41980;29185
39046;48612;29185
39045;42069;29205
39044;41960;29205
39043;41949;29216
39042;42320;29176
39041;42230;29185
39040;44905;29205
39039;42320;30127
39038;41839;29165
39037;42410;29175
39036;41949;29216
39035;45817;31530
39034;42481;29506
39033;42280;34346
39032;42781;29516
39031;43422;30578
39030;42912;29536
39029;42641;30488
39028;43403;30477
39027;42571;29516
39026;42761;29556
39025;42460;29546
39024;42921;29546
39023;42471;29486
39022;42431;30247
39021;42891;29215
39020;41879;30097
39019;46177;29176
39018;41669;29215
39017;42480;30108
39016;41809;29186
39015;42080;29225
39014;42140;29165
39013;41990;30077
39012;42822;29175
39011;42280;29165
39010;42401;29175
39009;42351;29175
39008;42070;29175
39007;42390;29156
39006;41729;29185
39005;46558;29175
39004;41899;29175
39003;42391;29155
39002;42040;29175
39001;42230;29155
39000;41999;29186
38999;42631;29305
38998;41909;29146
38997;42370;30127
38996;42450;29196
38995;42471;29145
38994;42711;29166
38993;42440;29185
38992;42180;30097
38991;46378;29175
38990;42251;29175
38989;41659;30087
38988;42971;29196
38987;42120;30137
38986;42310;30107
38985;42270;30127
38984;42671;29185
38983;42100;29145
38982;42371;29185
38981;42270;29175
38980;42551;29165
38979;42280;30057
38978;42561;33263
38977;42039;29176
38976;42260;29115
38975;42190;29145
38974;42331;29165
38973;42000;29175
38972;42791;29155
38971;41939;29135
38970;41559;29155
38969;42391;29115
38968;41919;29145
38967;42580;30107
38966;41819;29145
38965;42160;29105
38964;42099;37191
38963;44515;29125
38962;41638;29115
38961;41950;29115
38960;41729;29115
38959;42200;29135
38958;41769;29145
38957;41809;29145
38956;41659;29115
38955;42100;29105
38954;42380;29125
38953;42390;29135
38952;42140;29155
38951;41890;29115
38950;41579;33484
38949;44044;29125
38948;49914;29105
38947;52489;30127
38946;49874;29126
38945;49875;29135
38944;49915;29125
38943;49874;29125
38942;49894;29115
38941;49875;29165
38940;49894;29125
38939;49884;29126
38938;51958;29125
38937;53732;29125
38936;49884;29116
38935;49895;29115
38934;49875;29065
38933;49875;29105
38932;49884;29135
38931;49844;29116
38930;49874;29125
38929;49875;29115
38928;49865;29135
38927;49854;29125
38926;49884;29116
38925;49875;33473
38924;49874;29135
38923;49834;30087
38922;49844;29076
38921;49834;29076
38920;49814;29106
38919;49865;29135
38918;49865;29085
38917;49845;29105
38916;49874;29095
38915;49834;29145
38914;49854;29115
38913;49844;29116
38912;53692;29105
38911;49824;29085
38910;49874;29105
38909;49804;29115
38908;49844;30027
38907;49854;29115
38906;49844;29096
38905;49834;29115
38904;49845;30047
38903;49804;30046
38902;49854;29126
38901;49845;29115
38900;49805;32892
38899;49814;29085
38898;49834;29085
38897;49814;29085
38896;49844;29075
38895;49804;29135
38894;49834;29075
38893;49804;29105
38892;49844;30087
38891;49784;30037
38890;49824;29125
38889;49794;30037
38888;49824;29115
38887;53782;29095
38886;49825;29095
38885;49855;29075
38884;49824;29045
38883;49794;29105
38882;49804;29085
38881;51778;29085
38880;50666;29095
38879;49814;29086
38878;49814;30027
38877;56627;31089
38876;50355;31069
38875;52439;37010
38874;51107;29385
38873;50706;29426
38872;50386;29405
38871;51247;29516
38870;50395;29416
38869;50376;29406
38868;50396;29395
38867;50365;29346
38866;50396;30107
38865;51538;32993
38864;50706;29416
38863;50376;29455
38862;61577;29426
38861;50375;29376
38860;50356;29405
38859;50365;29406
38858;50355;29396
38857;50386;29376
38856;50636;29406
38855;50346;29425
38854;50355;29406
38853;50345;29386
38852;50356;29435
38851;50325;29386
38850;54784;30338
38849;50346;29406
38848;50476;29395
38847;50345;29426
38846;50335;29386
38845;50355;29395
38844;50756;29386
38843;50326;30337
38842;50345;29406
38841;50336;29365
38840;50616;29405
38839;52139;29185
38838;49774;33754
38837;49784;29045
38836;49785;29065
38835;50767;29055
38834;49754;29035
38833;49764;30027
38832;49754;29065
38831;49754;29035
38830;49704;29025
38829;49714;29035
38828;49844;28985
38827;49704;29045
38826;51869;32712
38825;57038;29406
38824;50355;29376
38823;50897;29386
38822;50315;30338
38821;50276;30257
38820;51938;31209
38819;51638;30157
38818;52199;30538
38817;50385;29376
38816;50646;29376
38815;50286;29365
38814;50325;29376
38813;72508;30999
38812;50887;29345
38811;50465;29386
38810;50305;29366
38809;50305;29376
38808;50485;29436
38807;50285;29576
38806;50276;29355
38805;50255;29366
38804;50486;30307
38803;50285;29375
38802;50275;29356
38801;50275;34886
38800;50576;29346
38799;50326;29325
38798;50265;29356
38797;50296;29355
38796;50395;29346
38795;50255;29325
38794;50255;29315
38793;50295;29376
38792;50346;29365
38791;50285;29306
38790;50276;29365
38789;50285;29336
38788;58090;29206
38787;49995;29195
38786;49974;29176
38785;49945;29185
38784;50065;29195
38783;49965;30117
38782;49994;29176
38781;49965;30157
38780;50064;29166
38779;49965;29165
38778;51688;28995
38777;49664;29005
38776;49744;33413
38775;49694;28995
38774;49644;29025
38773;49684;28995
38772;49974;29926
38771;49654;28995
38770;49674;29005
38769;49644;29015
38768;49755;28995
38767;49654;29005
38766;49674;28975
38765;49674;28985
38764;49814;29015
38763;53892;29035
38762;49704;28975
38761;49674;28985
38760;49785;28965
38759;49644;29005
38758;49684;28975
38757;49664;28965
38756;49774;28955
38755;49644;28994
38754;49634;28965
38753;49664;28974
38752;49714;28975
38751;49664;32842
38750;49685;28954
38749;49604;28955
38748;49785;29005
38747;49604;34165
38746;49634;50455
38745;49664;51187
38744;49644;51428
38743;49604;48793
38742;49674;54864
38741;51087;51167
38740;49945;58010
38739;49984;51708
38738;49934;51648
38737;49904;51057
38736;49894;51408
38735;49915;49303
38734;49954;51688
38733;49914;51227
38732;49965;50406
38731;51257;52560
38730;62308;51779
38729;50215;51467
38728;50215;51377
38727;50165;52159
38726;50215;50486
38725;50225;48422
38724;50215;51618
38723;50175;52208
38722;50175;51498
38721;50195;55706
38720;50196;51607
38719;50205;51297
38718;50195;51688
38717;50145;52019
38716;50225;48311
38715;50255;51297
38714;50196;50876
38713;50155;51467
38712;50175;51447
38711;50195;64472
38710;49914;48843
38709;49865;50195
38708;49875;49273
38707;49874;52219
38706;49844;50977
38705;50085;50556
38704;50085;48832
38703;49944;51467
38702;49874;51007
38701;49845;54002
38700;50095;51027
38699;49885;48902
38698;49864;50867
38697;49855;51517
38696;49864;51247
38695;49854;51799
38694;49945;51237
38693;50195;50565
38692;49584;47880
38691;55495;48302
38690;49564;50245
38689;49564;51067
38688;49594;51087
38687;49564;50065
38686;49584;50716
38685;49594;50897
38684;49574;50496
38683;49564;50756
38682;52289;54443
38681;58090;49784
38680;50165;52129
38679;50115;49093
38678;50084;51607
38677;50115;51297
38676;50125;51197
38675;50115;51277
38674;50105;47660
38673;50095;52049
38672;50115;52069
38671;54463;51678
38670;50105;51658
38669;50084;51778
38668;50115;51237
38667;50095;50746
38666;50125;51498
38665;50115;51999
38664;50125;51558
38663;50104;51938
38662;50075;56728
38661;50275;51858
38660;50115;50936
38659;50105;49273
38658;50104;50976
38657;50064;48892
38656;50054;51637
38655;50075;51557
38654;50075;51648
38653;50135;50937
38652;50075;57038
38651;50946;47220
38650;50084;46688
38649;50806;43683
38648;50195;51107
38647;58671;51257
38646;50085;51578
38645;50085;50686
38644;50085;51277
38643;50095;51127
38642;50055;56366
38641;50085;49223
38640;50085;50756
38639;50085;51668
38638;50064;48832
38637;50054;48182
38636;50075;51137
38635;50135;51889
38634;50275;51708
38633;50165;55866
38632;50155;48442
38631;50065;51407
38630;50125;50645
38629;50045;51497
38628;50045;51758
38627;50025;50957
38626;50075;48933
38625;50065;50997
38624;50075;51347
38623;50045;53962
38622;50576;48191
38621;50064;51007
38620;50034;51708
38619;50035;51808
38618;50035;51598
38617;50025;48412
38616;50025;50817
38615;50035;51267
38614;50044;51388
38613;50015;56307
38612;50075;48552
38611;50065;51768
38610;50085;51778
38609;50025;51106
38608;50055;51898
38607;50054;49483
38606;50095;51798
38605;50035;51748
38604;50044;49634
38603;56327;51628
38602;50165;47250
38601;52579;44975
38600;52700;47911
38599;51838;45146
38598;51928;48673
38597;51378;51337
38596;50856;50526
38595;50245;48421
38594;50015;51497
38593;64171;51768
38592;50065;49584
38591;50055;51969
38590;50025;51488
38589;49995;51708
38588;50035;51939
38587;50025;51928
38586;50014;51537
38585;50034;50916
38584;50034;51147
38583;63670;51247
38582;50015;51277
38581;50195;48381
38580;50015;50866
38579;49995;50816
38578;50015;51398
38577;50035;51047
38576;50005;52019
38575;49965;51698
38574;49985;55575
38573;50005;51758
38572;49985;51207
38571;49964;51378
38570;50015;51097
38569;49995;51397
38568;50005;51828
38567;49995;48903
38566;49985;51598
38565;49955;51658
38564;49975;50435
38563;49985;51217
38562;50005;51297
38561;49934;51647
38560;49965;51267
38559;49995;48271
38558;49955;50736
38557;49965;51257
38556;49945;51177
38555;49964;48402
38554;54954;50986
38553;50005;51768
38552;49955;51608
38551;49945;51387
38550;49944;51408
38549;49945;51367
38548;49994;51647
38547;49945;51247
38546;49975;57589
38545;50276;51387
38544;55615;51408
38543;50255;51318
38542;50255;50937
38541;50216;51808
38540;50235;50977
38539;50256;51066
38538;50225;51127
38537;50225;51197
38536;50215;51237
38535;51177;56387
38534;50226;51437
38533;50235;51327
38532;50215;49323
38531;50215;52049
38530;50225;51488
38529;52289;51979
38528;50206;51417
38527;50206;49493
38526;50215;47991
38525;50195;55695
38524;50215;51908
38523;50185;51718
38522;50216;51237
38521;50205;49374
38520;50215;51898
38519;50195;51628
38518;50205;51487
38517;50185;51448
38516;50195;51438
38515;50205;55676
38514;50236;51026
38513;50195;51818
38512;50205;51728
38511;50225;51618
38510;50195;50245
38509;50186;51156
38508;50175;51478
38507;50175;51357
38506;50185;51307
38505;54202;50936
38504;50195;51878
38503;51277;51638
38502;50215;51498
38501;50186;51207
38500;50165;50776
38499;50155;51347
38498;50175;51357
38497;50185;50766
38496;50165;52078
38495;54663;49113
38494;50195;51798
38493;50155;51177
38492;50175;50747
38491;50155;51207
38490;50175;51748
38489;50135;51488
38488;50656;46798
38487;50185;49384
38486;50676;55516
38485;50155;51638
38484;50175;51557
38483;50175;51257
38482;50195;52379
38481;50165;48862
38480;50175;50876
38479;50195;51678
38478;50205;51688
38477;50175;51748
38476;50165;55496
38475;50175;52119
38474;50175;49203
38473;50155;51217
38472;50145;51518
38471;50165;52039
38470;50185;51398
38469;50185;51538
38468;50205;49554
38467;57880;41408
38466;50396;54353
38465;51257;51327
38464;50175;51177
38463;50125;51828
38462;50105;50425
38461;50145;51457
38460;50115;51638
38459;50105;51688
38458;50115;51377
38457;50125;48722
38456;54544;51377
38455;50145;51648
38454;50796;51147
38453;50145;51047
38452;50125;51939
38451;50125;51948
38450;50095;51508
38449;50095;51648
38448;50135;51498
38447;50105;51979
38446;54423;51497
38445;51137;51247
38444;50235;49694
38443;50115;46328
38442;53061;49133
38441;50115;51768
38440;50095;52079
38439;50095;51377
38438;50105;51388
38437;50115;55135
38436;50105;51488
38435;50115;51047
38434;50074;51798
38433;50796;35758
38432;50105;35707
38431;50075;35617
38430;50085;34375
38429;50085;35898
38428;50065;35537
38427;50064;35767
38426;50085;39364
38425;50075;35798
38424;50065;35437
38423;50055;35707
38422;50085;35667
38421;50065;35787
38420;50756;35788
38419;52059;36068
38418;50576;35908
38417;50105;35577
38416;50656;35958
38415;50074;35587
38414;54183;35668
38413;50065;35958
38412;50065;34185
38411;50075;35527
38410;50055;35567
38409;50065;35738
38408;50054;36029
38407;50055;35668
38406;50746;35848
38405;50055;35838
38404;50155;35598
38403;50035;35968
38402;54663;35848
38401;50205;36058
38400;50045;35517
38399;50045;35538
38398;50055;35668
38397;50035;35988
38396;50024;35668
38395;50024;35908
38394;50065;35868
38393;50055;35768
38392;52890;35818
38391;54924;35527
38390;50306;35647
38389;52029;35617
38388;50025;35527
38387;50054;35688
38386;50014;35708
38385;50035;35778
38384;50014;35628
38383;50015;35548
38382;50055;35537
38381;50024;35607
38380;50015;35578
38379;54824;34315
38378;50014;35747
38377;50014;35717
38376;50025;34194
38375;50005;35908
38374;50035;35698
38373;50035;34405
38372;50014;35998
38371;50025;35467
38370;49994;35698
38369;49994;35758
38368;49994;39916
38367;50014;35848
38366;50005;34285
38365;49995;35918
38364;50015;35678
38363;49985;35648
38362;49995;34245
38361;50015;35768
38360;49985;35527
38359;49995;35818
38358;49995;35587
38357;49954;35818
38356;55264;35477
38355;49995;36038
38354;49995;35858
38353;52349;35838
38352;50976;35267
38351;50125;35407
38350;50005;35627
38349;49994;35728
38348;49985;35768
38347;49985;35697
38346;49985;35477
38345;50806;45606
38344;49994;34094
38343;50075;36068
38342;49954;34275
38341;49954;35738
38340;49984;35798
38339;49984;35768
38338;49984;35748
38337;49954;34456
38336;50426;35136
38335;51197;35668
38334;49994;34265
38333;60955;35638
38332;49974;35818
38331;49984;35508
38330;49975;35467
38329;49964;35688
38328;49985;35848
38327;49944;35978
38326;49985;34134
38325;49975;34214
38324;49945;35517
38323;49954;35898
38322;49974;39064
38321;49945;34155
38320;49985;35347
38319;49955;35577
38318;49964;35667
38317;49964;35878
38316;49984;34145
38315;49924;34355
38314;49954;35588
38313;49955;35798
38312;49945;35477
38311;49994;35647
38310;53541;35838
38309;49934;35618
38308;49955;35627
38307;49924;35778
38306;49934;35528
38305;49915;35748
38304;49975;35647
38303;49924;35888
38302;49924;35647
38301;49944;35668
38300;49935;35367
38299;49944;35618
38298;58822;35437
38297;49925;35417
38296;49934;35848
38295;49914;35688
38294;49954;35628
38293;49905;35617
38292;49944;35598
38291;49915;35617
38290;49914;35567
38289;49945;35768
38288;49915;35778
38287;49885;40106
38286;49955;35497
38285;49884;35578
38284;49915;35567
38283;49874;35597
38282;49915;35638
38281;49885;34064
38280;49894;35638
38279;49905;35737
38278;49894;35807
38277;49884;35778
38276;49884;35477
38275;54092;35707
38274;49914;35468
38273;49895;35808
38272;49874;35557
38271;49885;35487
38270;49894;35568
38269;49875;35868
38268;49885;35507
38267;49885;35497
38266;49884;35518
38265;49865;35507
38264;49875;39615
38263;49864;35477
38262;49894;35538
38261;49875;35778
38260;49884;35677
38259;49874;35628
38258;49875;35547
38257;49854;35738
38256;49875;34245
38255;49845;35387
38254;49925;35767
38253;49834;35468
38252;56738;35006
38251;49864;35658
38250;49865;35417
38249;49835;35637
38248;49844;35798
38247;49864;35487
38246;49864;35608
38245;49815;35697
38244;49834;35728
38243;49825;35387
38242;49835;35547
38241;49844;35658
38240;53952;35717
38239;49844;34355
38238;49864;35437
38237;49844;35588
38236;49825;35527
38235;49844;34175
38234;49845;35667
38233;49844;35508
38232;49835;35647
38231;49814;35608
38230;49835;35477
38229;49815;39475
38228;49855;35397
38227;49805;35397
38226;49835;35637
38225;49804;35377
38224;49844;35437
38223;49824;35598
38222;49804;35638
38221;49815;35597
38220;49814;35487
38219;49794;35458
38218;49814;35408
38217;53271;35838
38216;52109;35518
38215;49804;35628
38214;49815;35537
38213;49834;35618
38212;49814;35377
38211;49814;35478
38210;49805;35537
38209;49825;35677
38208;49804;34175
38207;49774;35698
38206;49794;35597
38205;56407;35488
38204;49805;35688
38203;49804;35518
38202;49785;35337
38201;49774;35458
38200;49794;35597
38199;49775;35367
38198;49775;35337
38197;49774;34075
38196;49814;34155
38195;52429;35487
38194;50656;39615
38193;50666;35357
38192;51197;35778
38191;50676;35777
38190;50857;34064
38189;49794;34065
38188;49765;35437
38187;50406;34255
38186;49995;35517
38185;49764;35628
38184;49775;35387
38183;49744;35608
38182;61868;35266
38181;49734;35478
38180;49754;34035
38179;49995;35648
38178;49945;35748
38177;49775;34034
38176;49844;35387
38175;49744;35627
38174;49804;35477
38173;49754;34015
38172;49744;35408
38171;57108;35528
38170;49754;35688
38169;49744;35547
38168;49744;35487
38167;49744;35537
38166;49774;36008
38165;49724;35397
38164;49724;34145
38163;49744;35196
38162;49734;35507
38161;49724;35387
38160;49755;41659
38159;49745;33864
38158;49785;35216
38157;49744;35367
38156;49754;35337
38155;49714;35607
38154;49735;35477
38153;49735;35477
38152;50075;34736
38151;50576;34916
38150;50205;35448
38149;50686;35307
38148;61887;35497
38147;49824;35306
38146;49734;35457
38145;49724;35517
38144;49714;35487
38143;49704;35467
38142;50626;35467
38141;49924;35498
38140;49804;35537
38139;49705;35667
38138;49734;35367
38137;50696;34946
38136;64482;38964
38135;51187;37280
38134;51057;35728
38133;50896;35137
38132;49965;35527
38131;49704;35758
38130;50326;35758
38129;51047;36630
38128;51547;35939
38127;51317;35397
38126;49915;35367
38125;69211;35537
38124;49754;35447
38123;49685;35377
38122;49724;35237
38121;49684;35557
38120;49704;35467
38119;49684;35347
38118;49684;33834
38117;49684;35217
38116;49714;35507
38115;49714;35397
38114;49804;43363
38113;50636;34816
38112;49965;35347
38111;49684;35307
38110;49684;35337
38109;49684;34034
38108;49695;35497
38107;49664;35316
38106;49714;35437
38105;49675;35547
38104;49645;35447
38103;49674;35708
38102;54533;35437
38101;49724;35177
38100;49694;35347
38099;49654;35377
38098;49664;35357
38097;49684;35508
38096;49674;35618
38095;49644;35418
38094;49664;35588
38093;49684;35367
38092;49674;35407
38091;49684;35397
38090;53962;35316
38089;49634;35397
38088;49684;35567
38087;49614;35417
38086;49675;35617
38085;49654;35277
38084;49664;35477
38083;49664;35477
38082;49644;35537
38081;49624;33974
38080;49655;33844
38079;49644;39165
38078;49644;35578
38077;49694;35347
38076;49654;35197
38075;49654;35407
38074;49674;35547
38073;49674;35507
38072;49644;35127
38071;49664;35608
38070;49644;35528
38069;49664;35507
38068;49654;35367
38067;53802;34094
38066;49634;35287
38065;49654;35367
38064;49624;35247
38063;49624;35658
38062;49664;35377
38061;49614;35357
38060;49624;35647
38059;49634;35387
38058;49634;33874
38057;49604;35527
38056;49634;33924
38055;53832;35106
38054;49644;35387
38053;49654;34124
38052;49634;35347
38051;49614;35227
38050;49593;35677
38049;49584;35527
38048;49624;35387
38047;49624;35638
38046;49584;35327
38045;49594;35257
38044;49604;38703
38043;49724;35457
38042;51958;33904
38041;49604;35147
38040;49614;35267
38039;49584;35397
38038;49614;35447
38037;49584;34064
38036;49584;35517
38035;49604;35316
38034;55214;35367
38033;49854;35547
38032;54524;35697
38031;49895;35868
38030;49915;35647
38029;49854;34165
38028;49885;35658
38027;49905;35447
38026;49885;35457
38025;49854;34185
38024;49865;35668
38023;49875;35828
38022;49844;35458
38021;49845;35697
38020;54182;35437
38019;49875;35477
38018;49905;35327
38017;49835;35798
38016;49875;35407
38015;49855;35707
38014;49864;35558
38013;49855;35747
38012;49854;35558
38011;49805;35627
38010;49854;35487
38009;49884;39846
38008;49874;35698
38007;49855;35768
38006;49844;35557
38005;49825;35267
38004;49855;35767
38003;49844;35678
38002;49855;35417
38001;49794;35337
38000;49855;37230
37999;49564;35076
37998;49574;35417
37997;60235;35587
37996;49544;35527
37995;49524;35608
37994;49524;35227
37993;49504;35498
37992;49524;35267
37991;49504;35207
37990;49514;35407
37989;49503;35427
37988;54634;35096
37987;49203;35046
37986;49233;40176
37985;49334;35186
37984;49213;35327
37983;49194;35357
37982;49213;35207
37981;49223;35096
37980;49233;35347
37979;49193;34956
37978;49213;35016
37977;49213;35117
37976;49213;35287
37975;49233;35086
37974;49203;37832
37973;49214;35086
37972;49193;35277
37971;49214;34976
37970;49194;35096
37969;49173;35217
37968;49233;35117
37967;49194;33463
37966;49193;35156
37965;49163;35097
37964;54824;35107
37963;49474;35337
37962;55285;33824
37961;49504;35277
37960;49484;33794
37959;49474;35187
37958;50646;34926
37957;49814;35197
37956;49494;35427
37955;50866;35397
37954;49463;35227
37953;49463;35408
37952;49474;35126
37951;49474;36799
37950;52369;35327
37949;49745;34124
37948;49744;35447
37947;49744;35417
37946;49754;35267
37945;49764;35677
37944;49744;35457
37943;49735;35166
37942;49744;35568
37941;49925;35557
37940;49745;35928
37939;56046;35046
37938;49463;35217
37937;49463;35347
37936;49453;35387
37935;49454;35397
37934;49444;35257
37933;49464;35287
37932;49464;33724
37931;49444;35167
37930;49444;35367
37929;49443;35297
37928;49453;35157
37927;55355;35157
37926;49153;34886
37925;50326;35357
37924;51708;34325
37923;49855;34796
37922;51427;35187
37921;49174;35086
37920;49253;35167
37919;49925;35136
37918;49303;34796
37917;49113;35116
37916;49133;42952
37915;52500;33964
37914;49414;35307
37913;49464;35257
37912;49424;35447
37911;49394;35257
37910;49424;35467
37909;49413;35237
37908;49403;33644
37907;49423;36409
37906;49964;34937
37905;49123;34896
37904;53231;34806
37903;49113;35267
37902;49113;35156
37901;49113;35026
37900;49113;34886
37899;49123;35186
37898;49113;34946
37897;49134;33714
37896;49113;35177
37895;49083;35007
37894;49083;37942
37893;49473;35227
37892;52840;34926
37891;49164;35096
37890;49093;35116
37889;49093;33533
37888;49093;34886
37887;49082;34846
37886;49073;34786
37885;49083;34996
37884;49083;34957
37883;49083;35187
37882;49083;35037
37881;49073;39936
37880;49124;35046
37879;49083;35116
37878;49072;34926
37877;49073;34976
37876;49113;35046
37875;49063;35136
37874;49103;34816
37873;49063;34897
37872;49093;33474
37871;49073;34816
37870;49063;33644
37869;49043;39585
37868;49063;33404
37867;49093;34846
37866;49043;34956
37865;49043;33584
37864;49073;35137
37863;49063;34897
37862;49073;35287
37861;49043;33664
37860;49063;35106
37859;49053;33754
37858;49063;33544
37857;49043;38543
37856;49083;35217
37855;49053;34886
37854;49043;35116
37853;49063;35176
37852;49083;34996
37851;49042;34946
37850;49043;35027
37849;49033;34976
37848;49073;35186
37847;49033;35096
37846;49033;35216
37845;53140;35026
37844;49043;35197
37843;49032;35016
37842;49063;35027
37841;49033;35067
37840;49023;35107
37839;49043;34896
37838;49053;35127
37837;49033;33554
37836;49043;35107
