n;Lista wiązana;Tablica dynamiczna
49236;30;74562
49235;30;74602
49234;30;74542
49233;30;76896
49232;50;74552
49231;30;74582
49230;30;74612
49229;30;74541
49228;40;74532
49227;40;74512
49226;30;74542
49225;30;74572
49224;30;74492
49223;30;74552
49222;30;74561
49221;30;74521
49220;30;74551
49219;30;79461
49218;40;74512
49217;30;74521
49216;30;74521
49215;30;74511
49214;30;74501
49213;30;74502
49212;30;74502
49211;40;74562
49210;30;74491
49209;30;74531
49208;40;74521
49207;30;74521
49206;31;78699
49205;30;74541
49204;30;74502
49203;30;74522
49202;30;74441
49201;30;74521
49200;30;74491
49199;30;74491
49198;31;74531
49197;30;74532
49196;30;74502
49195;30;74442
49194;30;74481
49193;30;77537
49192;30;74521
49191;30;74482
49190;30;74482
49189;30;74471
49188;30;74541
49187;40;74481
49186;40;74521
49185;30;74461
49184;30;74452
49183;30;77247
49182;40;74512
49181;30;74512
49180;30;74491
49179;40;77657
49178;40;74451
49177;31;74491
49176;30;74492
49175;30;74502
49174;30;74491
49173;30;74461
49172;30;74491
49171;31;74491
49170;30;74492
49169;30;74452
49168;30;74421
49167;30;74481
49166;30;84871
49165;40;74512
49164;30;74461
49163;30;74451
49162;30;74431
49161;30;74492
49160;30;74421
49159;30;74401
49158;30;74471
49157;30;74482
49156;30;74421
49155;30;74431
49154;30;74421
49153;30;77307
49152;30;74451
49151;40;74472
49150;40;74451
49149;30;74471
49148;30;74451
49147;30;74461
49146;30;74371
49145;40;74411
49144;31;74391
49143;30;74421
49142;30;74411
49141;30;74431
49140;40;74442
49139;30;77026
49138;40;74441
49137;30;74431
49136;30;74442
49135;30;74411
49134;30;74421
49133;30;74382
49132;30;74361
49131;31;74381
49130;30;74401
49129;40;74411
49128;31;74401
49127;30;74361
49126;30;92505
49125;40;74421
49124;30;74391
49123;30;74412
49122;40;74341
49121;41;74401
49120;30;74442
49119;30;74381
49118;30;74411
49117;40;74361
49116;30;74361
49115;30;74402
49114;30;74341
49113;30;77196
49112;40;74381
49111;40;74412
49110;30;75263
49109;50;74412
49108;30;74411
49107;30;74361
49106;30;74372
49105;30;74391
49104;30;74381
49103;30;74372
49102;30;74371
49101;30;74381
49100;30;77638
49099;30;74291
49098;31;74341
49097;30;74361
49096;30;74391
49095;30;74351
49094;30;74361
49093;30;74411
49092;30;74361
49091;30;74381
49090;40;74352
49089;30;74361
49088;31;74361
49087;30;74301
49086;30;77367
49085;30;74361
49084;30;74321
49083;30;74351
49082;30;74291
49081;30;74361
49080;30;74361
49079;40;74291
49078;40;74301
49077;30;74331
49076;30;74331
49075;30;74322
49074;40;74291
49073;30;77397
49072;40;74371
49071;30;74341
49070;30;74341
49069;31;74331
49068;30;74301
49067;30;74361
49066;30;74261
49065;41;74321
49064;30;74261
49063;30;74321
49062;40;74311
49061;40;74281
49060;30;85933
49059;60;75704
49058;40;74251
49057;41;74351
49056;30;74331
49055;30;74371
49054;30;74201
49053;41;74311
49052;40;74341
49051;30;74231
49050;40;74311
49049;41;74281
49048;30;74291
49047;40;74322
49046;60;77467
49045;31;74311
49044;30;74311
49043;31;74311
49042;30;74291
49041;31;74311
49040;30;74241
49039;30;74261
49038;30;76886
49037;40;74281
49036;30;74291
49035;30;74331
49034;30;74291
49033;30;77477
49032;40;74261
49031;30;74271
49030;30;74281
49029;30;74251
49028;30;74211
49027;30;74281
49026;30;74281
49025;31;74210
49024;30;74291
49023;30;74231
49022;40;74251
49021;30;74271
49020;30;77317
49019;30;74170
49018;30;74201
49017;30;74271
49016;41;74210
49015;30;74251
49014;30;74201
49013;31;74220
49012;30;74181
49011;30;74211
49010;30;74221
49009;30;74181
49008;30;74271
49007;30;74171
49006;30;77397
49005;40;74191
49004;30;74201
49003;30;74180
49002;30;74161
49001;40;84481
49000;60;74933
48999;30;74181
