n;Lista wiązana;Tablica dynamiczna
532;591;390
533;551;401
534;551;391
535;551;401
536;531;391
537;551;400
538;551;401
539;561;401
540;541;401
541;602;400
542;521;411
543;551;401
544;561;401
545;541;410
546;531;410
547;541;411
548;551;411
549;541;411
550;531;400
551;531;421
552;651;411
553;642;410
554;571;421
555;651;421
556;581;421
557;651;411
558;581;410
559;581;411
560;591;411
561;581;421
562;591;421
563;601;421
564;561;421
565;561;421
566;561;421
567;561;421
568;582;420
569;591;421
570;581;421
571;602;430
572;521;421
573;601;421
574;602;430
575;611;431
576;601;421
577;601;441
578;621;441
579;672;431
580;601;431
581;611;430
582;611;431
583;601;431
584;602;431
585;601;431
586;611;441
587;621;441
588;611;441
589;651;441
590;611;441
591;612;440
592;621;441
593;651;450
594;661;441
595;672;440
596;671;441
597;672;440
598;671;441
599;672;441
600;671;451
601;642;441
602;641;451
603;642;441
604;681;451
605;632;451
606;641;451
607;632;441
608;641;451
609;632;440
610;631;451
611;632;450
612;641;451
613;642;450
614;641;451
615;652;450
616;661;451
617;632;450
618;641;451
619;652;461
620;661;461
621;652;461
622;661;461
623;651;471
624;661;461
625;651;461
626;661;461
627;661;461
628;662;470
629;661;471
630;672;461
631;661;471
632;671;471
633;651;471
634;671;471
635;742;461
636;671;471
637;661;471
638;752;470
639;631;471
640;702;471
641;671;471
642;671;471
643;631;471
644;641;481
645;662;471
646;711;471
647;681;481
648;681;480
649;731;491
650;671;481
651;681;470
652;691;471
653;742;491
654;742;491
655;751;481
656;751;481
657;752;481
658;752;491
659;711;491
660;691;491
661;802;491
662;802;491
663;802;491
664;791;480
665;761;491
666;681;481
667;692;491
668;751;491
669;691;491
670;692;501
671;691;491
672;701;501
673;692;501
674;691;501
675;691;501
676;702;491
677;691;501
678;691;501
679;701;501
680;702;501
681;701;501
682;701;491
683;702;501
684;762;521
685;701;511
686;701;501
687;702;501
688;701;511
689;701;511
690;721;511
691;722;501
692;711;511
693;711;511
694;711;511
695;722;501
696;721;511
697;721;511
698;731;521
699;732;511
700;721;510
701;731;511
702;731;521
703;742;511
704;772;521
705;742;521
706;741;521
707;731;4459
708;792;601
709;621;561
710;671;531
711;571;531
712;571;541
713;561;531
714;561;551
715;561;531
716;581;541
717;571;551
718;621;561
719;652;571
720;632;571
721;641;581
722;692;601
723;611;552
724;611;551
725;581;551
726;622;541
727;661;551
728;591;551
729;601;541
730;612;561
731;601;562
732;621;601
733;601;551
734;611;551
735;642;551
736;601;552
737;611;591
738;661;551
739;631;561
740;671;571
741;641;581
742;592;551
743;581;561
744;621;561
745;611;621
746;601;561
747;601;582
748;601;581
749;601;571
750;641;561
751;642;561
752;621;572
753;641;561
754;591;571
755;651;581
756;612;581
757;601;591
758;671;571
759;681;632
760;702;581
761;641;561
762;631;591
763;671;642
764;631;621
765;691;612
766;681;612
767;701;591
768;652;591
769;611;642
770;942;851
771;611;621
772;671;612
773;691;632
774;701;591
775;712;601
776;712;631
777;681;631
778;691;611
779;671;581
780;761;581
781;1012;591
782;912;581
783;892;581
784;911;581
785;912;591
786;962;581
787;932;571
788;871;592
789;862;591
790;932;581
791;902;581
792;911;581
793;942;581
794;942;591
795;852;581
796;891;592
797;962;601
798;1002;591
799;972;591
800;952;591
801;962;591
802;891;591
803;902;601
804;942;601
805;901;602
806;932;601
807;952;601
808;981;602
809;912;601
810;982;601
811;1002;601
812;962;601
813;961;592
814;1032;601
815;992;601
816;982;611
817;982;601
818;992;601
819;992;611
820;1011;611
821;992;601
822;982;612
823;982;611
824;982;601
825;1062;611
826;982;611
827;992;611
828;982;611
829;942;621
830;942;611
831;952;612
832;1002;611
833;1032;622
834;972;631
835;952;621
836;1032;621
837;1022;621
838;1022;611
839;1062;622
840;1032;611
841;1001;621
842;982;621
843;1021;621
844;1022;621
845;992;621
846;972;621
847;1032;621
848;1022;631
849;1012;621
850;1022;641
851;1062;621
852;1032;632
853;1042;631
854;1042;631
855;1042;631
856;1052;631
857;992;632
858;1042;631
859;1062;641
860;1052;641
861;1072;641
862;1032;632
863;1072;631
864;1032;631
865;1082;642
866;1012;641
867;1083;641
868;1012;641
869;1022;641
870;1032;642
871;1082;631
872;1042;641
873;1072;641
874;1082;651
875;1052;631
876;1032;651
877;1042;651
878;1133;641
879;1042;651
880;1072;651
881;1062;651
882;1052;651
883;1112;651
884;1042;661
885;1072;652
886;1072;651
887;1102;661
888;1122;652
889;1082;661
890;1082;641
891;1073;641
892;1072;641
893;1082;651
894;1092;641
895;1072;642
896;1152;641
897;1052;651
898;1082;651
899;1092;651
900;1092;661
901;1122;661
902;1113;661
903;1112;662
904;1112;661
905;1072;661
906;1093;661
907;1162;662
908;1072;671
909;1092;671
910;1122;661
911;1102;671
912;1182;672
913;1102;672
914;1112;671
915;1082;671
916;1082;671
917;1092;672
918;1082;661
919;1062;681
920;1072;671
921;1072;671
922;1082;671
923;1102;671
924;1102;681
925;1132;682
926;1092;681
927;1112;691
928;1142;671
929;1082;681
930;1082;692
931;1102;682
932;1112;681
933;1102;691
934;1112;691
935;1112;681
936;1112;682
937;1122;682
938;1102;691
939;1132;691
940;1122;691
941;1113;701
942;1092;702
943;1132;692
944;1152;692
945;1152;691
946;1192;691
947;1172;701
948;1162;691
949;1162;701
950;1152;701
951;1202;701
952;1142;801
953;1132;691
954;1172;701
955;1162;701
956;1192;701
957;1212;701
958;1172;701
959;1182;711
960;1192;701
961;1122;711
962;1252;701
963;1162;711
964;1122;711
965;1153;711
966;1203;711
967;1163;711
968;1183;721
969;1203;711
970;1162;711
971;1172;711
972;1193;711
973;1202;711
974;1182;711
975;1142;711
976;1192;711
977;1152;721
978;1192;731
979;1232;711
980;1212;721
981;1242;722
982;1192;712
983;1162;722
984;1182;722
985;1272;722
986;1273;721
987;1223;731
988;1223;721
989;1232;731
990;1262;722
991;1212;732
992;1152;732
993;1162;732
994;1172;732
995;1172;742
996;1172;732
997;1232;732
998;1273;731
999;1283;731
1000;1312;742
1001;1272;731
1002;1283;741
1003;1242;741
1004;1172;731
1005;1242;732
1006;1212;742
1007;1252;742
1008;1233;731
1009;1243;731
1010;1202;741
1011;1192;741
1012;1262;742
1013;1272;741
1014;1283;731
1015;1232;731
1016;1212;731
1017;1262;732
1018;1242;732
1019;1232;732
1020;1233;731
1021;1273;731
1022;1262;741
1023;1222;742
1024;1292;1282
1025;1423;741
1026;1282;752
1027;1273;751
1028;1233;741
1029;1312;742
1030;1252;742
1031;1293;751
1032;1303;751
1033;1282;742
1034;1312;741
1035;1313;751
1036;1252;752
1037;1352;751
1038;1353;751
1039;1282;752
1040;1282;752
1041;1273;751
1042;1302;751
1043;1322;752
1044;1353;751
1045;1312;762
1046;1312;751
1047;1393;761
1048;1312;752
1049;1303;761
1050;1263;761
1051;1302;752
1052;1282;761
1053;1293;761
1054;1332;762
1055;1363;761
1056;1343;762
1057;1302;772
1058;1333;761
1059;1282;762
1060;1342;761
1061;1283;771
1062;1362;772
1063;1383;771
1064;1372;772
1065;1413;771
1066;1292;762
1067;1343;761
1068;1313;791
1069;1392;771
1070;1323;771
1071;1312;802
1072;1343;771
1073;1292;772
1074;1312;772
1075;1313;771
1076;1352;772
1077;1383;781
1078;1362;772
1079;1303;791
1080;1402;782
1081;1323;781
1082;1303;781
1083;1332;782
1084;1383;781
1085;1342;782
