n;Lista wiązana;Tablica dynamiczna
317;298.53;22.37
318;300.17;22.7
319;300.8;21.73
320;301.9;23.77
321;302.27;22.07
322;302.9;23.03
323;304.7;23.7
324;307.37;21.73
325;302.4;22.0
326;307.43;23.67
327;307.7;21.7
328;309.03;23.73
329;309.9;21.8
330;310.83;22.47
331;309.13;24.07
332;311.1;22.07
333;311.03;21.77
334;314.03;21.03
335;314.7;23.0
336;314.33;23.0
337;314.6;23.4
338;316.67;21.7
339;316.4;22.33
340;318.77;23.33
341;319.5;22.67
342;320.93;23.0
343;318.93;23.33
344;322.6;21.7
345;322.27;22.67
346;325.27;22.07
347;324.27;23.13
348;327.9;22.73
349;327.0;22.73
350;328.37;22.7
351;330.37;23.03
352;332.0;23.33
353;333.0;22.03
354;332.67;22.0
355;335.7;21.7
356;337.37;22.77
357;336.0;22.07
358;338.7;23.67
359;338.6;22.4
360;341.9;22.37
361;341.9;23.47
362;344.0;21.73
363;344.13;22.03
364;350.07;22.77
365;348.43;22.67
366;349.27;23.1
367;350.63;22.7
368;353.93;21.07
369;350.97;23.03
370;353.97;23.47
371;355.2;21.67
372;355.1;22.33
373;355.6;22.33
374;358.9;23.5
375;357.27;22.33
376;360.3;21.33
377;360.8;23.37
378;361.43;23.73
379;360.6;24.03
380;362.63;22.07
381;363.3;20.7
382;365.77;23.4
383;365.8;21.37
384;366.1;22.4
385;365.63;24.67
386;366.37;23.37
387;367.73;23.07
388;368.37;22.03
389;368.63;24.37
390;372.53;22.03
391;372.63;22.03
392;374.1;25.03
393;373.5;22.67
394;377.4;22.33
395;375.87;21.77
396;382.67;22.73
397;382.17;23.0
398;382.53;23.0
399;382.53;22.33
400;491.67;24.4
401;384.23;22.37
402;392.4;22.7
403;391.8;23.83
404;391.23;22.07
405;390.77;22.7
406;391.97;23.03
407;394.4;22.7
408;396.5;23.0
409;397.13;22.7
410;399.7;22.1
411;398.8;23.37
412;401.1;23.73
413;400.8;21.37
414;404.0;22.33
415;404.43;23.03
416;407.9;21.33
417;407.3;22.13
418;408.83;24.07
419;405.87;23.67
420;411.67;23.07
421;412.2;23.0
422;413.43;23.03
423;412.0;24.13
424;415.6;21.7
425;414.73;22.03
426;413.3;23.77
427;415.17;23.4
428;416.43;22.43
429;522.33;24.37
430;417.43;21.33
431;418.13;22.33
432;420.47;22.73
433;421.13;22.67
434;421.73;24.37
435;422.1;22.77
436;423.97;23.33
437;423.1;22.67
438;424.9;23.33
439;423.4;23.0
440;425.93;22.33
441;428.87;22.4
442;427.23;23.0
443;426.23;22.03
444;428.73;23.7
445;427.43;21.8
446;431.77;23.33
447;430.07;23.07
448;432.97;22.67
449;432.23;23.03
450;435.6;22.0
451;440.57;23.4
452;437.6;23.33
453;437.4;22.03
454;438.97;22.0
455;438.77;22.7
456;442.33;24.0
457;442.2;22.07
458;444.87;23.4
459;443.57;22.73
460;450.6;22.0
461;450.87;22.0
462;449.9;22.37
463;449.93;22.77
464;453.6;23.0
465;452.17;22.67
466;456.17;22.03
467;454.5;23.4
468;455.17;23.03
469;457.2;22.33
470;460.1;23.1
471;458.9;24.33
472;462.57;23.7
473;463.17;22.1
474;465.33;22.67
475;463.6;22.5
476;466.97;23.33
477;468.17;22.8
478;470.23;23.0
479;573.83;20.33
480;467.57;24.37
481;468.6;22.03
482;467.9;23.07
483;472.53;22.7
484;475.57;21.73
485;474.27;22.7
486;474.97;23.03
487;476.23;22.47
488;480.27;23.33
489;479.23;24.37
490;468.87;22.4
491;479.93;23.13
492;472.3;23.03
493;481.3;23.33
494;479.17;22.4
495;483.57;22.0
496;487.6;22.07
497;487.2;24.1
498;488.63;22.7
499;487.97;24.0
500;489.5;23.0
501;487.27;22.33
502;489.97;23.47
503;490.57;23.03
504;491.0;21.77
505;703.03;22.4
506;491.97;23.73
507;491.9;23.07
508;494.63;22.7
509;494.53;22.07
510;497.23;21.67
511;496.6;21.7
512;484.83;23.33
513;497.0;22.73
514;491.87;24.1
515;496.63;21.37
516;501.27;21.77
517;497.9;21.37
518;499.97;22.07
519;500.67;23.33
520;503.57;23.43
521;503.67;22.4
522;505.0;23.7
523;504.6;22.83
524;509.0;22.03
525;507.0;23.03
526;511.6;21.7
527;510.33;23.67
528;512.6;22.07
529;514.63;21.67
530;516.3;22.4
531;517.0;22.03
532;518.97;23.4
533;520.67;23.33
534;522.0;21.03
535;519.3;22.7
536;523.0;23.73
537;523.3;21.7
538;527.03;23.7
539;525.0;23.0
540;530.37;23.37
541;530.33;22.37
542;531.63;23.03
543;531.67;22.7
544;532.37;23.7
545;532.33;22.43
546;537.3;23.5
547;537.63;22.7
548;540.7;22.03
549;540.03;24.43
550;540.33;22.73
551;539.3;23.0
552;539.3;23.07
553;541.0;23.33
554;544.07;23.0
555;544.97;22.67
556;545.0;22.0
557;545.37;23.7
558;548.1;22.4
559;548.1;23.37
560;549.03;23.37
561;549.07;22.37
562;550.7;21.7
563;549.63;22.7
564;550.0;22.37
565;552.73;22.07
566;551.37;22.73
567;553.77;21.4
568;556.5;22.0
569;565.83;23.7
570;555.67;22.07
571;556.33;22.77
572;556.37;24.67
573;558.07;24.73
574;558.33;21.67
575;555.4;23.37
576;560.7;22.0
577;564.4;23.1
578;564.4;23.7
579;565.37;21.67
580;568.7;24.37
581;567.0;24.73
582;569.77;24.17
583;568.4;21.03
584;569.83;23.37
585;669.03;24.1
586;572.77;22.73
587;560.4;23.03
588;573.7;23.03
589;572.67;22.1
590;575.03;23.4
591;577.2;23.03
592;578.33;22.73
593;575.73;22.77
594;580.87;22.67
595;581.33;23.4
596;583.83;22.33
597;584.03;22.0
598;589.1;23.77
599;589.6;22.0
600;590.13;23.07
601;590.1;22.0
602;592.37;23.03
603;592.5;21.7
604;592.37;24.03
605;593.2;22.03
606;595.7;22.0
607;590.1;21.7
608;599.1;21.67
609;596.07;22.0
610;600.17;23.07
611;602.13;22.07
612;604.47;23.4
613;603.13;23.7
614;712.3;22.73
615;605.83;22.73
616;603.47;23.03
617;600.43;23.07
618;607.73;23.73
619;604.13;23.37
620;590.2;22.4
621;608.5;22.77
622;610.07;22.07
623;607.07;23.03
624;611.23;22.07
625;608.47;22.7
626;612.7;22.7
627;616.17;23.47
628;611.93;23.4
629;612.1;23.73
630;612.07;22.67
631;612.67;21.7
632;615.8;22.67
633;613.77;23.33
634;619.9;21.7
635;615.87;24.37
636;612.4;23.07
637;625.47;24.4
638;623.0;22.7
639;727.0;22.4
640;628.8;22.77
641;628.97;21.7
642;626.77;23.03
643;632.13;22.03
644;631.23;22.7
645;637.8;23.07
646;645.9;22.7
647;637.13;23.73
648;641.8;23.67
649;636.67;22.33
650;641.57;23.4
651;644.53;21.4
652;646.3;23.73
653;643.47;23.33
654;659.4;22.43
655;654.93;23.37
656;657.17;22.73
657;753.67;22.43
658;658.5;23.7
659;650.33;21.73
660;657.97;21.67
661;669.77;22.33
662;662.0;22.37
663;663.23;23.07
664;655.6;23.03
665;656.8;23.43
666;654.17;21.4
667;661.27;22.03
668;674.3;24.67
669;658.67;21.37
670;665.93;22.7
671;662.0;20.73
672;657.67;23.33
673;674.0;22.4
674;663.7;22.33
675;659.53;22.37
676;664.0;23.37
677;654.53;24.03
678;665.03;22.07
679;671.87;22.0
680;671.07;22.37
681;664.23;22.7
682;655.97;23.13
683;675.23;23.07
684;672.4;22.03
685;675.13;21.67
686;671.67;21.77
687;674.8;22.1
688;676.57;22.07
689;672.9;23.4
690;683.97;23.37
691;663.9;24.03
692;678.3;24.03
693;676.77;22.73
694;688.9;21.73
695;691.0;21.77
696;673.77;23.4
697;684.83;24.1
698;684.33;22.03
699;695.37;21.67
700;671.7;24.0
701;703.33;21.37
702;691.9;22.03
703;686.0;23.0
704;694.27;23.07
705;698.63;22.67
706;706.27;23.73
707;705.9;22.73
708;700.4;22.03
709;703.63;23.4
710;703.73;23.03
711;707.0;22.33
712;703.73;22.07
713;707.27;22.03
714;704.07;23.37
715;710.37;22.4
716;715.97;23.67
717;713.8;22.43
718;708.67;22.33
719;715.93;22.37
720;728.47;23.03
721;726.67;22.1
722;718.6;22.43
723;724.3;23.67
724;719.9;23.07
725;725.4;23.1
726;712.93;22.37
727;720.13;23.7
728;713.5;21.67
729;726.87;22.77
730;721.33;23.03
731;720.17;23.33
732;732.13;23.0
733;722.57;23.5
734;727.43;21.0
735;718.63;21.37
736;837.67;21.03
737;733.83;24.43
738;723.73;23.0
739;730.93;22.37
740;733.7;22.4
741;733.83;22.73
742;733.73;22.03
743;816.5;22.77
744;743.03;24.0
745;737.27;22.37
746;720.47;23.37
747;713.63;23.77
748;775.5;22.7
749;751.1;21.67
750;736.73;21.67
751;726.0;22.43
752;724.63;23.13
753;724.0;22.73
754;723.97;22.73
755;730.0;23.07
756;709.37;23.33
757;754.57;23.07
758;709.37;23.47
759;825.43;23.07
760;744.97;21.7
761;834.57;22.0
762;766.83;23.7
763;770.53;23.4
764;715.37;22.77
765;713.4;22.33
766;847.9;23.03
767;875.03;24.0
768;711.1;21.0
769;789.03;23.7
770;747.33;23.37
771;712.87;22.37
772;776.43;22.03
773;765.53;22.0
774;746.47;23.33
775;736.07;22.73
776;801.87;23.4
777;719.67;22.07
778;766.73;22.1
779;696.03;21.03
780;742.4;22.43
781;768.13;23.77
782;771.8;24.33
783;805.27;24.03
784;805.3;134.2
785;807.23;21.67
786;822.83;23.07
787;783.77;21.7
788;833.47;22.4
789;776.7;22.37
790;800.4;23.43
791;816.83;22.77
792;773.73;22.37
793;796.83;22.77
794;723.27;22.37
795;789.13;23.07
796;768.77;24.43
797;754.3;23.03
798;827.6;22.1
799;758.73;22.33
800;804.53;22.03
801;780.87;23.03
802;779.2;22.4
803;780.17;23.77
804;793.9;23.03
805;744.3;22.43
806;780.67;22.1
807;769.1;21.13
808;797.9;22.7
809;793.7;23.7
810;798.03;22.37
811;766.67;21.37
812;772.97;23.07
813;832.07;23.0
814;800.97;22.7
815;807.47;22.03
816;831.7;22.43
817;810.7;23.03
818;817.1;23.13
819;825.7;22.0
820;796.4;23.67
821;816.4;22.7
822;812.93;22.7
823;806.5;21.67
824;763.33;22.67
825;819.73;21.7
826;822.83;23.13
827;855.03;22.37
828;767.83;21.03
829;772.87;23.73
830;831.97;23.4
831;816.2;22.33
832;935.03;23.13
833;815.13;23.03
834;804.53;23.0
835;806.6;23.0
836;826.57;22.4
837;857.47;23.4
838;834.53;23.4
839;817.37;22.67
840;798.63;24.07
841;817.17;23.4
842;820.0;22.77
843;843.17;23.43
844;843.13;23.37
845;850.33;22.33
846;864.13;23.03
847;829.6;24.4
848;811.03;22.67
849;862.0;24.07
850;828.03;22.33
851;865.87;22.7
852;840.4;24.03
853;881.9;22.93
854;891.67;22.8
855;841.1;22.33
856;842.2;22.37
857;839.53;22.7
858;845.27;22.43
859;843.03;22.67
860;840.67;22.33
861;850.93;21.7
862;839.23;21.7
863;864.93;21.73
864;849.67;22.67
865;861.73;23.7
866;839.97;23.03
867;841.6;23.73
868;847.9;24.03
869;847.33;23.0
870;853.63;22.67
871;841.47;23.1
872;837.97;23.37
873;866.77;23.4
874;831.43;22.67
875;835.87;23.43
876;887.07;23.7
877;883.17;22.67
878;815.83;23.07
879;840.4;22.67
880;790.2;22.0
881;863.87;22.7
882;857.4;23.37
883;875.67;22.7
884;830.37;22.03
885;878.27;23.37
886;827.8;22.33
887;841.87;22.77
888;859.83;24.67
889;834.4;22.03
890;846.53;24.33
891;835.1;23.37
892;864.47;22.33
893;871.13;23.0
894;841.7;23.03
895;827.73;23.4
896;826.7;23.33
897;912.47;23.0
898;848.8;22.43
899;854.13;22.67
900;886.8;22.1
901;861.03;23.7
902;877.23;21.37
903;875.03;21.4
904;880.0;24.37
905;850.1;21.77
906;861.13;22.73
907;871.57;23.7
908;867.77;22.33
909;882.57;23.03
910;855.63;23.33
911;863.0;21.73
912;892.67;22.07
913;928.77;22.4
914;841.9;22.43
915;864.0;23.0
916;874.9;22.1
917;915.03;22.77
918;921.73;21.67
919;895.17;21.0
920;860.97;23.03
921;909.47;22.0
922;893.37;23.37
923;889.47;22.7
924;879.27;22.33
925;874.67;22.73
926;908.53;23.73
927;920.1;22.0
928;908.73;23.73
929;904.37;21.37
930;909.43;22.37
931;924.43;22.73
932;917.7;22.0
933;882.7;23.7
934;903.6;23.37
935;903.4;23.8
936;924.93;23.7
937;918.17;23.67
938;909.23;22.33
939;899.43;22.73
