n;Lista wiązana;Tablica dynamiczna
954;34.37;22.4
955;33.7;22.03
956;31.73;25.07
957;34.73;23.67
958;34.03;23.33
959;34.0;23.4
960;34.07;22.67
961;33.03;23.43
962;34.37;23.13
963;34.8;22.0
964;33.8;23.37
965;34.77;23.37
966;35.33;22.67
967;35.47;22.43
968;34.77;21.67
969;34.77;23.37
970;35.33;21.73
971;34.73;21.33
972;34.1;22.4
973;35.33;22.4
974;34.77;22.07
975;35.4;21.03
976;33.77;23.1
977;34.4;21.7
978;33.07;23.03
979;33.4;22.67
980;33.47;24.07
981;36.03;23.07
982;33.4;25.03
983;34.03;22.7
984;33.03;24.03
985;33.07;24.1
986;34.0;23.33
987;33.37;23.73
988;34.07;23.07
989;34.47;21.43
990;34.37;22.37
991;35.53;20.7
992;33.73;21.7
993;35.03;22.73
994;36.33;21.0
995;34.73;23.0
996;35.7;21.7
997;35.4;22.73
998;35.07;22.47
999;34.4;23.0
1000;35.07;21.03
1001;33.73;23.67
1002;34.4;22.73
1003;34.37;22.37
1004;33.4;22.67
1005;34.03;22.67
1006;33.37;23.07
1007;33.73;23.13
1008;34.1;21.33
1009;35.47;22.07
1010;33.33;22.1
1011;35.77;21.7
1012;37.5;20.67
1013;35.77;22.67
1014;34.7;21.33
1015;35.03;22.73
1016;34.37;23.37
1017;34.4;23.0
1018;34.77;23.43
1019;34.37;24.1
1020;34.47;23.77
1021;34.07;23.4
1022;34.43;23.4
1023;34.37;23.33
1024;34.47;335.17
1025;75.5;23.4
1026;35.07;23.67
1027;33.7;23.73
1028;34.03;22.4
1029;34.13;23.0
1030;34.77;22.37
1031;33.7;23.67
1032;33.37;23.33
1033;34.33;22.7
1034;34.0;23.03
1035;35.73;22.4
1036;35.43;22.4
1037;36.43;22.37
1038;36.73;21.7
1039;36.07;22.5
1040;34.4;23.33
1041;36.87;22.03
1042;35.37;22.37
1043;33.37;24.7
1044;34.77;22.07
1045;34.77;21.7
1046;36.07;22.37
1047;35.43;22.03
1048;34.0;21.37
1049;33.73;22.73
1050;33.8;23.37
1051;35.43;22.03
1052;34.07;23.0
1053;34.07;23.07
1054;35.4;21.7
1055;34.77;22.0
1056;34.03;23.43
1057;34.33;22.77
1058;35.37;22.0
1059;34.1;23.7
1060;34.67;23.03
1061;34.43;23.03
1062;35.03;21.67
1063;33.7;23.4
1064;35.77;22.7
1065;33.07;22.73
1066;34.13;22.03
1067;35.4;21.7
1068;35.03;22.03
1069;35.1;22.33
1070;35.7;23.77
1071;34.37;22.4
1072;34.43;22.7
1073;34.4;21.4
1074;34.03;23.37
1075;34.8;22.7
1076;34.03;22.77
1077;33.7;22.7
1078;33.8;23.03
1079;33.67;23.33
1080;34.37;22.7
1081;33.4;22.07
1082;33.77;24.67
1083;34.47;23.03
1084;34.03;23.07
1085;34.37;23.33
1086;35.17;22.03
1087;35.67;22.47
1088;32.7;23.03
1089;34.77;23.03
1090;35.37;23.0
1091;34.4;24.1
1092;36.03;22.4
1093;35.43;21.7
1094;33.83;23.0
1095;35.7;22.03
1096;35.7;22.03
1097;34.47;22.73
1098;33.03;23.5
1099;34.67;22.73
1100;34.5;22.0
1101;34.07;25.4
1102;34.73;22.4
1103;35.0;22.33
