n;Lista wiązana;Tablica dynamiczna
39901;47079;22
40001;47017;24
40101;59277;24
40201;46867;28
40301;47159;24
40401;46838;24
40501;47250;24
40601;47227;24
40701;54509;26
40801;55173;26
40901;56842;22
41001;58063;38
41101;48482;28
41201;48025;28
41301;58257;24
41401;48668;28
41501;50499;24
41601;49604;26
41701;58272;30
41801;46830;22
41901;47835;24
42001;46720;26
42101;46525;26
42201;46559;22
42301;47040;24
42401;46830;24
42501;47003;26
42601;46940;24
42701;47380;24
42801;47263;22
42901;47571;28
43001;47614;30
43101;57650;26
43201;50312;24
43301;48300;26
43401;48119;24
43501;47850;26
43601;49215;26
43701;48363;24
43801;48999;26
43901;46022;28
44001;46161;26
44101;57211;26
44201;59324;28
44301;47239;30
44401;47085;26
44501;47233;26
44601;47371;24
44701;58129;28
44801;51213;26
44901;59689;28
45001;58335;22
45101;50262;26
45201;49981;26
45301;50245;24
45401;50614;30
45501;53167;26
45601;53816;24
45701;53940;22
45801;53391;26
45901;53472;26
46001;65980;28
46101;71226;26
46201;66399;30
46301;55772;30
46401;54462;26
46501;54263;28
46601;54544;26
46701;54713;28
46801;54448;26
46901;51868;28
47001;52952;30
47101;52371;28
47201;52419;22
47301;52979;24
47401;53273;26
47501;54562;28
47601;53445;28
47701;54888;28
47801;65791;28
47901;54764;28
48001;58358;24
48101;67102;26
48201;68384;20
48301;58131;28
48401;62882;28
48501;56129;30
48601;54626;30
48701;54347;26
48801;54307;28
48901;55704;26
49001;54944;28
49101;57821;28
49201;78400;26
49301;66672;26
49401;58797;26
49501;59376;26
49601;58524;28
49701;58099;24
49801;58957;28
49901;59035;28
