n;Lista wiązana;Tablica dynamiczna
35700;45338;27057
35800;44775;27867
35900;44933;27188
36000;44917;27298
36100;46065;27372
36200;45340;27470
36300;45506;27544
36400;45510;27515
36500;45536;27703
36600;45702;27833
36700;45823;27703
36800;45977;28096
36900;46653;28980
37000;46222;28017
37100;47120;28104
37200;46557;28065
37300;46492;28194
37400;46693;29085
37500;46701;28364
37600;46839;28485
37700;48240;28524
37800;47160;28639
37900;48026;28583
38000;49007;28839
38100;47612;28781
38200;47558;28938
38300;47797;29739
38400;48965;29264
38500;48120;29155
38600;48218;30773
38700;48274;29322
38800;48432;29438
38900;48508;29462
39000;48717;29628
39100;48805;29691
39200;50485;29755
39300;49080;29811
39400;49246;29827
39500;49358;30629
39600;49461;30031
39700;50246;30090
39800;50310;30839
39900;49743;30138
40000;49963;30380
40100;49985;30406
40200;50113;30474
40300;50536;30673
40400;48835;30799
40500;48749;30591
40600;48895;30747
40700;49354;30851
40800;49206;32701
40900;50254;31142
41000;49530;31044
41100;49675;31136
41200;49641;31184
41300;49859;31234
41400;50819;31306
41500;50013;31489
41600;50061;31511
41700;50637;32432
41800;46446;33160
41900;50741;31691
42000;50703;31811
42100;51525;31779
42200;50989;31948
42300;52151;32005
42400;52065;32114
42500;51346;32320
42600;51617;32446
42700;51621;32286
42800;51569;32497
42900;52506;32673
43000;51956;32659
43100;51981;32629
43200;52697;32681
43300;52108;32723
43400;52264;32924
43500;53268;32925
43600;52687;33118
43700;52649;33148
43800;53659;33220
43900;52971;33372
44000;53284;33551
44100;53080;33461
44200;53144;33558
44300;54146;33611
44400;53609;33797
44500;55188;33973
44600;54477;35252
44700;53862;33871
44800;53847;34124
44900;54384;34216
45000;55244;43954
45100;55356;34930
45200;54414;34396
45300;54543;34298
45400;55483;35144
45500;53829;34433
45600;53090;34465
45700;53908;35647
45800;53933;34659
45900;54252;34803
46000;53561;34897
46100;52445;34976
46200;52905;35853
46300;52402;35258
46400;51907;36030
46500;52186;35166
46600;52513;35174
46700;52483;35479
46800;52771;35643
46900;52863;35573
47000;53535;35597
47100;52883;35555
47200;54180;35657
47300;53294;36425
47400;52924;35831
47500;49076;36775
47600;54894;36198
47700;53641;37198
47800;53312;36787
47900;54471;37086
48000;53545;36437
48100;53042;37082
48200;51891;37595
48300;53261;37168
48400;52273;36709
48500;52647;36831
48600;52438;37383
48700;52389;37948
48800;52811;37338
48900;52781;37263
49000;52936;38052
49100;52970;38262
49200;54106;37442
49300;53358;37427
49400;53711;38723
49500;53733;38242
49600;54052;37685
49700;54094;37940
49800;53828;37988
49900;55038;38954
