n;Lista wiązana;Tablica dynamiczna
31888;13367.97;15377.1
31889;12302.7;14385.23
31890;12205.4;14291.8
31891;10469.07;12397.83
31892;10577.93;12430.13
31893;11638.37;13616.77
31894;11654.3;13564.0
31895;11594.23;12264.63
31896;10554.43;12298.27
31897;11954.97;13933.1
31898;11879.5;13898.9
31899;11863.77;13743.7
31900;11739.87;13824.53
31901;11528.07;13199.3
31902;10969.77;13024.6
31903;11293.43;13521.87
31904;11567.2;13565.43
31905;12380.03;14328.43
31906;12444.43;14339.83
31907;9731.6;11246.37
31908;9798.43;11282.07
31909;10235.43;12205.67
31910;10161.5;12155.37
31911;12817.17;15297.53
31912;12902.27;15148.63
31913;12297.57;14251.67
31914;11998.73;14244.0
31915;11403.9;13354.03
31916;11190.5;13319.87
31917;12536.73;14605.47
31918;12488.93;14502.23
31919;12447.0;14671.97
31920;12702.87;14663.5
31921;11845.3;14123.57
31922;11557.17;13810.43
31923;12760.67;14339.37
31924;12503.0;14334.17
31925;9726.1;11002.8
31926;9675.5;11022.23
31927;11624.3;13719.0
31928;11687.43;13672.53
31929;11149.8;13284.73
31930;11334.07;13257.47
31931;12451.83;14575.53
31932;12245.8;14579.63
31933;12125.83;14038.57
31934;11963.67;13989.87
31935;11832.77;14175.77
31936;12328.27;14048.27
31937;12440.3;14207.47
31938;12261.3;14293.17
31939;12638.67;14646.4
31940;12354.1;14662.7
31941;11743.5;14264.3
31942;12025.5;14129.0
31943;11701.37;13698.27
31944;11767.53;13466.8
31945;13257.4;15524.63
31946;12858.33;15465.2
31947;12782.77;14937.27
31948;12613.47;14906.87
31949;10891.8;12489.9
31950;10520.93;12717.43
31951;10561.6;12431.2
31952;10472.4;12337.37
31953;10543.3;11940.07
31954;10234.67;12090.0
31955;11852.07;13789.63
31956;11716.5;13871.97
31957;12197.47;14121.63
31958;11909.13;14032.3
31959;11108.67;12723.33
31960;10695.23;12863.97
31961;13034.1;15179.33
31962;12611.2;15177.8
31963;12320.3;14544.37
31964;12177.8;14511.4
31965;12156.37;14101.7
31966;12121.6;14295.03
31967;11503.73;13476.53
31968;11405.47;13676.6
31969;10962.2;12793.1
31970;10799.17;12745.27
31971;11680.03;13658.2
31972;11882.83;13739.93
31973;10928.97;12703.8
31974;10745.3;12854.3
31975;12450.5;14825.27
31976;12570.1;14750.97
31977;11974.93;13663.2
31978;12032.4;13674.5
31979;13251.0;15573.13
31980;13134.57;15368.8
31981;11081.03;12657.93
31982;11088.73;12839.63
31983;12590.5;14240.87
31984;12276.33;14277.93
31985;13465.63;14964.73
31986;12447.87;15000.67
31987;13029.63;14651.97
31988;12765.1;14716.23
31989;12333.73;14426.93
31990;11950.5;14046.53
31991;12685.63;14645.03
31992;12408.17;14507.07
31993;10825.7;12701.1
31994;10777.1;12633.97
31995;12348.07;14356.8
31996;12184.17;14639.07
31997;11846.67;13669.63
31998;11627.37;13540.2
31999;12264.23;14203.63
32000;12165.93;14178.13
32001;13873.93;16503.13
32002;14061.7;16468.4
32003;13378.23;15563.37
32004;13184.6;15507.37
32005;12000.03;13602.73
32006;11564.0;13739.2
32007;11641.6;13836.87
32008;11760.53;14130.6
32009;11745.23;13919.0
32010;11706.3;13567.93
32011;10527.4;12251.13
32012;10642.13;12234.17
32013;12103.87;13963.43
32014;12030.03;14162.43
32015;12117.87;14138.03
32016;12063.43;14077.77
32017;10647.47;11580.93
32018;9798.3;11600.87
32019;11561.43;13778.4
32020;11650.03;13979.1
32021;12691.67;14192.8
32022;12311.3;14382.17
32023;12703.6;14624.4
32024;12442.9;14692.77
32025;10942.5;12458.43
32026;10580.03;12454.13
32027;11882.1;13671.07
32028;11841.13;13808.1
32029;10262.7;11761.9
32030;9743.9;11844.63
32031;11810.27;13665.53
32032;11816.53;13604.37
32033;10658.27;12439.13
32034;10908.6;12431.9
32035;11885.8;13751.03
32036;11618.43;13800.63
32037;14207.7;16359.63
32038;13854.13;16203.4
32039;9670.4;11177.27
32040;9519.03;11304.33
32041;12967.77;15168.1
32042;12866.97;15204.77
32043;12345.87;14602.03
32044;12029.8;14206.53
32045;11074.67;12615.53
32046;10646.5;12623.53
32047;11172.1;13052.7
32048;11031.07;13038.53
32049;12234.53;14197.47
32050;11795.07;14384.83
32051;12693.03;14786.63
32052;12263.77;14679.17
32053;11091.03;12822.87
32054;11135.77;12782.73
32055;9259.43;10773.8
32056;9071.4;11012.67
32057;8650.37;9954.47
32058;8373.23;10107.73
32059;9430.47;11014.37
32060;9594.7;11002.23
32061;12235.67;14135.7
32062;12121.87;14298.77
32063;10442.1;12136.93
32064;10359.57;12120.53
32065;10689.87;12459.2
32066;10545.93;12417.87
32067;11221.27;13083.77
32068;11240.53;13114.23
32069;11754.53;13571.0
32070;11753.97;13734.93
32071;11782.3;13605.07
32072;11343.13;13692.67
32073;11891.77;13686.87
32074;11464.97;13549.3
32075;12223.73;14219.27
32076;12162.63;14107.0
32077;11907.13;13747.43
32078;11249.73;13691.87
32079;13068.0;15000.67
32080;12449.27;15053.73
32081;7383.33;8699.83
32082;7320.6;8709.8
32083;9305.9;11027.5
32084;9089.9;10882.83
32085;9981.93;11668.37
32086;9806.4;11543.97
32087;11104.07;12789.6
32088;11063.47;12782.93
32089;11826.4;13630.17
32090;11684.83;13768.07
32091;12491.67;14528.03
32092;12355.97;14688.13
32093;11979.97;13965.1
32094;11892.8;14044.3
32095;13588.3;15464.1
32096;12866.6;15509.0
32097;13906.0;16187.67
32098;13869.73;16338.97
32099;12509.27;14563.57
32100;12288.63;14581.5
32101;9963.9;11677.2
32102;9775.8;11829.43
32103;13495.87;15837.93
32104;13577.4;15677.23
32105;12249.93;14795.7
32106;12403.93;14813.6
32107;10871.57;12757.8
32108;10806.43;12842.3
32109;11711.7;13446.87
32110;11684.67;13485.03
32111;11655.07;13380.7
32112;11253.57;13420.2
32113;11705.1;13418.83
32114;11635.7;13402.0
32115;11220.8;13189.57
32116;11022.47;13351.6
32117;10880.9;12840.57
32118;10909.03;12632.17
32119;8622.73;10197.03
32120;8563.5;10129.8
32121;12624.27;14682.73
32122;12611.57;14811.97
32123;9146.3;10798.7
32124;9113.8;10769.13
32125;11801.17;13845.27
32126;11491.47;13812.17
32127;11434.67;13428.43
32128;11521.77;13385.6
32129;10579.37;12226.8
32130;10253.8;12170.1
32131;10051.37;11468.47
32132;9763.37;11587.47
32133;12321.47;14297.7
32134;11730.13;14087.23
32135;11084.37;13280.77
32136;11106.4;13362.9
32137;10941.63;12795.23
32138;10750.0;12866.77
32139;10349.2;12196.43
32140;10410.9;12318.63
32141;10790.47;12361.4
32142;10518.5;12382.83
32143;12501.63;14732.13
32144;12569.73;14624.97
32145;9561.43;11112.57
32146;9896.33;11193.47
32147;11798.27;13789.47
32148;11418.3;13988.13
32149;12787.67;15156.07
32150;12667.97;15144.5
32151;11224.93;13016.3
32152;11121.37;13135.57
32153;11636.97;13634.9
32154;11540.97;13628.7
32155;9765.17;11430.2
32156;9914.07;11294.67
32157;11038.23;12542.63
32158;10846.07;12531.07
32159;13402.7;15531.4
32160;13262.0;15454.3
32161;9218.07;10894.97
32162;8945.27;10706.93
32163;9900.13;11608.73
32164;9923.93;11679.77
32165;11081.7;12894.43
32166;10800.6;12752.13
32167;10838.87;12511.33
32168;10853.5;12513.0
32169;11344.1;13243.07
32170;11003.9;13116.07
32171;11623.93;13476.53
32172;11460.0;13391.63
32173;10905.0;12847.33
32174;10874.5;12910.47
32175;9654.9;11252.0
32176;9330.6;11122.43
32177;11101.63;12761.5
32178;10801.43;12936.53
32179;10917.43;12418.87
32180;10480.9;12391.1
32181;12438.5;14303.8
32182;12235.67;14284.4
32183;12537.4;14634.0
32184;12490.33;14866.8
32185;12249.63;14273.83
32186;12267.57;14414.6
32187;12229.43;13863.27
32188;11981.7;13919.33
32189;13440.43;15519.0
32190;13272.37;15543.1
32191;11122.2;12771.77
32192;10873.97;12861.7
32193;10753.77;12627.47
32194;10596.13;12775.73
32195;13614.8;16012.8
32196;13440.43;16239.37
32197;9500.0;11090.37
32198;9558.7;11023.0
32199;13130.8;15358.63
32200;13069.1;15275.17
32201;10563.2;12455.23
32202;10474.43;12531.07
32203;9755.2;11455.67
32204;10064.17;11434.4
32205;14564.57;16819.1
32206;14272.7;16947.43
32207;10407.57;12000.07
32208;10377.27;12035.77
32209;11053.93;12829.77
32210;10841.9;12726.33
32211;12818.0;14851.37
32212;12204.83;14876.57
32213;11823.73;13999.53
32214;11668.1;13918.33
32215;11397.6;13465.43
32216;11462.07;13338.87
32217;11737.3;13496.27
32218;11684.73;13491.97
32219;11693.2;13753.27
32220;11526.03;13805.43
32221;12746.83;14647.7
32222;12365.07;14646.7
32223;12276.47;14314.47
32224;12130.9;14197.83
32225;14090.63;16281.43
32226;13919.4;16275.77
32227;9293.87;12353.93
32228;9203.77;10872.27
32229;12656.7;14731.73
32230;12245.87;14845.13
32231;13619.7;15781.13
32232;13118.8;15857.0
32233;11464.9;13334.7
32234;11312.47;13510.9
32235;12754.93;15343.67
32236;12381.33;15160.67
32237;11132.97;12872.73
32238;11120.63;12881.43
32239;12266.47;14279.93
32240;11978.37;14247.67
32241;13022.87;15625.3
32242;13217.03;15616.5
32243;10990.8;12631.27
32244;10633.2;12654.57
32245;12264.1;14342.77
32246;12293.63;15397.07
32247;11991.97;14115.0
32248;12155.0;14091.03
32249;11554.57;13426.77
32250;11293.13;13402.0
32251;12134.47;13964.57
32252;11882.53;14033.83
