n;Lista wiązana;Tablica dynamiczna
444;35.33;933.87
445;34.73;937.47
446;37.4;937.87
447;35.73;935.67
448;35.33;941.13
449;36.1;943.47
450;36.43;943.07
451;35.43;944.47
452;36.07;944.43
453;35.73;947.47
454;35.4;950.43
455;35.2;956.07
456;36.03;959.27
457;34.4;960.63
458;36.37;959.47
459;37.47;963.3
460;34.0;963.9
461;36.03;962.1
462;36.1;968.43
463;36.1;966.27
464;35.37;1083.8
465;35.73;972.17
466;34.73;975.83
467;36.4;975.83
468;34.73;974.13
469;35.77;984.47
470;35.13;979.87
471;35.37;982.67
472;327.27;987.53
473;36.37;987.3
474;34.07;993.93
475;36.8;994.13
476;38.03;995.83
477;35.0;1007.2
478;33.37;1172.07
479;35.07;1109.07
480;36.03;1004.8
481;37.17;1002.83
482;35.8;1012.27
483;34.73;1005.63
484;35.07;1013.93
485;37.5;1013.17
486;35.43;1016.93
487;34.77;1015.0
488;36.13;1017.53
489;36.17;1024.23
490;35.77;1020.23
491;35.07;1025.23
492;36.03;1026.33
493;36.1;1028.23
494;36.87;1026.63
495;35.47;1030.0
496;36.03;1028.27
497;34.7;1038.3
498;40.53;1034.83
499;38.37;1034.3
500;37.17;1045.93
501;37.13;1048.3
502;36.37;1045.97
503;35.7;1050.63
504;35.37;1158.3
505;35.73;1052.07
506;35.13;1051.73
507;35.7;1169.93
508;37.07;1063.4
509;35.4;1062.4
510;36.37;1063.07
511;35.5;1065.27
512;36.43;1330.5
513;110.2;1076.47
514;37.77;1070.7
515;36.13;1075.67
516;36.03;1082.0
517;36.33;1074.33
518;35.37;1077.03
519;36.4;1085.03
520;34.33;1082.0
521;36.07;1086.1
522;33.67;1090.47
523;35.27;1091.0
524;35.1;1098.0
525;36.07;1091.07
526;33.67;1098.2
527;36.03;1101.47
528;46.13;1101.73
529;44.1;1105.07
530;182.7;1109.77
531;42.33;1106.73
532;39.73;1106.4
533;39.73;1115.8
534;35.7;1116.33
535;36.5;1117.77
536;34.43;1113.47
537;37.07;1119.87
538;36.03;1122.43
539;35.87;1125.8
540;35.0;1126.47
541;34.47;1133.4
542;36.4;1131.47
543;40.07;1138.77
544;45.37;1137.53
545;42.4;1138.87
546;37.03;1144.2
547;36.43;1135.8
548;36.43;1142.43
549;34.77;1142.13
550;36.37;1145.53
551;35.8;1152.07
552;33.73;1149.07
553;35.07;1154.6
554;37.1;1153.23
555;36.47;1154.9
556;36.13;1157.53
557;34.0;1158.23
558;35.33;1166.3
559;34.33;1169.23
560;37.07;1165.97
561;37.07;1168.67
562;38.1;1170.2
563;40.0;1171.3
564;38.7;1170.23
565;39.7;1177.9
566;38.4;1184.53
567;33.4;1179.67
568;34.37;1179.53
569;35.77;1186.83
570;34.33;1185.9
571;36.37;1189.87
572;34.7;1193.13
573;34.8;1190.87
574;35.07;1304.47
575;35.7;1198.53
576;40.47;1200.23
577;43.1;1204.67
578;36.7;1203.57
579;37.0;1206.9
580;37.43;1214.17
581;36.07;1216.9
582;35.07;1211.2
583;35.8;1215.07
584;35.4;1208.57
585;34.77;1218.93
586;36.07;1215.83
587;37.43;1227.0
588;35.73;1224.2
589;34.07;1226.3
590;36.77;1230.2
591;35.03;1238.0
592;36.17;1235.63
593;50.03;1232.77
594;82.1;1234.37
595;41.03;1234.7
596;38.07;1354.23
597;39.03;1241.73
598;37.4;1243.73
599;34.4;1242.63
600;35.07;1243.0
601;36.73;1251.03
602;34.77;1249.43
603;34.77;1257.17
604;35.33;1250.0
605;38.13;1258.9
606;36.07;1262.23
607;38.07;1260.27
608;45.07;1267.5
609;44.03;1269.23
610;37.4;1269.17
611;38.37;1271.83
612;36.37;1273.1
613;37.1;1274.03
614;34.73;1274.07
615;37.03;1280.07
616;35.73;1281.2
617;34.77;1286.73
618;34.07;1283.8
619;36.0;1288.47
620;35.43;1289.8
621;37.03;1291.13
622;35.73;1294.13
623;35.07;1297.9
624;35.07;1408.43
625;37.33;1303.2
626;35.8;1409.23
627;35.7;1299.73
628;37.4;1306.83
629;36.4;1305.17
630;36.07;1311.1
631;35.47;1307.8
632;37.77;1311.77
633;33.7;1313.23
634;35.47;1313.3
635;36.07;1320.67
636;37.4;1322.13
637;36.5;1325.43
638;35.67;1330.17
639;37.37;1330.37
640;35.37;1333.93
641;36.7;1332.23
642;36.0;1331.53
643;36.07;1335.5
644;36.03;1337.17
645;35.03;1342.2
646;36.43;1342.2
647;37.1;1343.6
648;35.43;1347.93
649;34.4;1347.07
650;34.33;1346.2
651;35.0;1353.27
652;35.4;1352.0
653;36.33;1357.37
654;35.4;1356.9
655;35.4;1357.47
656;34.33;1361.87
657;36.67;1362.3
658;37.0;1364.37
659;35.73;1366.33
660;34.03;1374.07
661;36.73;1372.3
662;36.13;1371.9
663;34.03;1376.67
664;129.93;1379.37
665;35.7;1384.77
666;36.13;1383.97
667;37.03;1387.93
668;35.4;1486.67
669;35.37;1511.03
670;36.07;1389.93
671;35.0;1392.2
672;36.47;1393.6
673;35.7;1399.0
674;36.8;1403.67
675;35.67;1396.37
676;36.43;1398.2
677;34.73;1398.0
678;35.33;1404.27
679;34.73;1405.0
680;36.8;1519.8
681;35.83;1415.3
682;36.33;1413.57
683;37.7;1415.3
684;35.7;1419.33
685;35.17;1420.6
686;35.37;1425.63
687;35.77;1425.33
688;36.03;1430.5
689;36.47;1431.03
690;35.77;1428.7
691;36.4;1424.3
692;36.13;1438.07
693;36.13;1437.43
694;35.4;1439.67
695;34.77;1441.47
696;35.9;1439.73
697;37.13;1450.6
698;35.73;1453.47
699;36.07;1448.0
700;36.1;1454.03
701;36.37;1458.37
702;37.1;1449.3
703;37.07;1460.4
704;34.4;1463.77
705;35.1;1465.37
706;34.7;1462.17
707;35.77;1459.5
708;37.7;1471.23
709;36.43;1471.2
710;34.77;1476.37
